text,airline_sentiment_new_score
escuchaba,0
harto,-1
anos,1
despues,1
llega,1
casa,0
cosep,0
vuelos,0
iberia,0
podria,1
ayudar,1
enviar,1
carga,-1
paises,0
mayor,0
facilidad,1
mas,1
economicos,0
van,1
dias,0
contando,0
ninguna,-1
informacion,1
equipaje,0
companeros,0
andan,-1
haciendo,0
veo,0
hola,0
vuelos,0
queriamos,1
saber,1
si,1
tarjeta,0
plus,1
sirve,0
acu,0
ver,0
si,1
ryanair,0
enrollan,0
mandan,0
viajes,0
gratis,1
hola,0
asiento,0
ryanair,0
buena,1
opcion,1
peor,-1
atencion,1
telefonica,0
dic,0
intentando,1
cambiar,-1
billete,1
operadores,1
ryanair,0
estrena,1
nueva,1
ruta,0
valencia,0
palermo,0
oferta,1
billetes,1
vergonzoso,-1
iberia,0
q,0
dejan,-1
subir,0
maleta,0
grupo,0
embarcamos,0
primeros,1
dan,0
cogido,-1
vuelos,0
va,0
viajado,0
lado,0
charco,0
veces,0
eeuu,0
canada,0
ba,0
asientos,0
aviones,0
cada,0
vez,0
mas,1
pequenos,0
estrategia,1
ganar,1
viajeros,0
ryanair,0
estudiando,0
idea,0
d,0
alli,1
semana,0
viene,0
mucha,1
suerte,1
participantes,0
holaargentina,0
encantaria,1
conocerte,1
despues,1
esperar,-1
minutos,0
dentro,0
bustransfer,0
lado,0
avion,0
mientras,0
subian,0
maletas,0
trasteaba,0
casualidades,0
vida,1
viajera,0
alguna,-1
dos,0
maleta,0
pequena,0
pu,0
turquia,0
aviacion,0
iberia,0
nueve,1
companias,0
cancelan,-1
vuelos,0
turquia,0
descenso,1
turismo,0
wallapop,0
estan,0
aun,0
mas,1
baratos,1
regalaron,0
vuelo,0
iberia,0
pues,0
bruselas,0
ryanair,0
bien,1
barato,1
vuelo,0
cancelado,-1
previo,-1
aviso,1
mas,1
h,0
espera,-1
reclamacion,-1
semanas,0
esperando,-1
respuesta,0
to,0
hola,0
hoy,0
presenciado,0
cosa,0
horrible,-1
senora,0
anos,1
llevado,1
silla,0
ruedas,0
puert,0
sabre,1
experiencia,0
volado,0
supuesto,0
vuelas,0
mas,1
q,0
vez,0
tarde,-1
ultimo,-1
ryanair,0
ryanair,0
entendemos,1
paso,0
menos,-1
si,1
web,0
iberia,0
vas,0
fiar,1
norwegian,0
lanza,1
vuelos,0
low,1
cost,0
madrid,0
unidos,1
competir,1
iberia,0
aerolinea,0
escandinava,0
po,0
dia,0
pille,0
ida,0
vuelta,0
milan,0
mas,1
barato,1
habia,1
ryanair,0
hola,0
avios,0
puede,1
comprar,-1
ademas,1
billete,1
avion,0
veo,0
uso,0
lindo,0
tragico,0
motivo,1
navideno,0
trompa,0
boeing,0
aerolinea,0
irlandesa,0
ryanair,0
siempre,0
quise,1
tener,0
maleta,0
naranja,0
volver,1
locos,-1
azafatos,0
iberia,0
minutos,0
casquen,0
p,0
pues,0
vinoteca,0
habeis,1
orientado,1
sol,0
matutino,0
creo,-1
mas,1
quiere,1
ryanair,0
felicitado,1
navidad,0
siete,0
veces,0
pregunto,0
va,0
busqueda,0
parte,0
lamaleta,0
pueden,1
hacer,0
rubijarena,0
gracias,1
hacer,0
vuelos,0
toda,0
tortura,-1
midan,0
mas,1
alegro,1
capitan,0
orgullosa,1
profesionales,0
mando,-1
aviones,0
van,1
minutos,0
adonde,0
paso,0
factura,0
llamada,0
posible,1
vuelo,0
ib,0
coruna,0
madrid,0
lleve,1
overbooking,-1
sieeeempreeee,1
pagado,1
suplemento,0
ryanair,0
vienen,0
senores,0
casa,0
hacen,0
maleta,0
personal,0
tierra,0
ryanair,0
espana,0
convoca,1
huelga,-1
proximo,1
dia,0
diciembre,0
via,0
d,0
narnia,0
k,0
k,0
habia,1
iberia,0
podemos,1
pensar,0
siempre,0
k,0
llevados,0
taparabo,0
acabo,-1
hacer,0
compra,-1
vida,1
locura,1
promociones,1
casi,0
casi,0
tame,0
lan,0
avion,0
salia,0
retraso,-1
vuelo,0
quedamos,1
tierra,0
asi,0
comunicasteis,0
megafonia,0
comentario,0
escribe,0
relatos,0
octubre,0
iv,0
tripulacion,0
iberia,0
mairenmairenmu,0
claribel,0
recortan,0
vuelo,0
ahora,1
dias,0
iberia,0
airnostrum,0
vamos,1
ver,0
si,1
logra,1
desembarcar,0
argentina,0
si,1
va,0
quiebra,-1
dos,0
anos,1
ocurre,0
equipajesespeciales,0
aterrizamos,0
h,0
aun,0
esperando,-1
carrito,-1
teneis,0
algun,-1
ejemplo,0
vuelos,0
buscado,-1
podido,1
encontrar,1
fech,0
siempre,0
igual,1
sector,0
transporte,0
viajeros,0
insufrible,-1
algun,-1
dia,0
podeis,1
salir,0
hora,0
prevista,-1
digo,0
efectos,0
organizacion,1
gente,0
tal,0
enganchando,1
cualquier,0
concurso,0
regale,1
pasajes,0
ryanair,0
regalando,1
billetes,1
gratis,1
mundo,0
despues,1
cancelacion,-1
mas,1
vuelos,0
solicita,0
comentario,0
escribe,0
relato,0
noviembre,0
i,0
reina,0
baile,0
panameno,0
gioanni,0
ostia,0
karla,0
iberia,0
re,0
ingresos,0
crecen,1
ultimo,-1
ano,1
ventas,1
contaplus,0
avanzan,1
mientras,0
saludos,1
buen,1
provecho,1
sera,0
cierto,0
factura,0
pagara,1
si,1
mides,0
avion,0
caben,0
piernas,0
suerte,1
menos,-1
toco,0
pasillo,0
imposible,-1
hacer,0
checkin,1
via,0
web,0
minutos,0
comunicarse,0
persona,0
imposible,-1
entender,1
espa,0
buenos,1
dias,0
vuelo,0
caracasmadrid,0
diciembre,0
boleto,0
contempla,1
todas,0
tasas,0
aeroportu,0
nombre,0
facturar,0
padre,0
hijo,0
anos,1
dos,0
billetes,1
avion,0
palma,0
valencia,0
sentar,0
gracias,1
retrasar,-1
vuelo,0
dos,0
horas,0
hacer,0
llegue,1
mas,1
tarde,-1
casa,0
navidad,0
mujer,1
hija,0
anos,1
web,0
puso,1
separados,-1
chico,0
mostrador,0
fuerte,1
insoportable,-1
publicidad,0
hola,0
ryanair,0
cancelar,-1
mil,1
vuelos,0
renunciaron,0
pilotos,0
causa,-1
malas,-1
condiciones,-1
laborales,0
precio,0
boleto,0
premio,1
consegui,0
vuelo,0
redondo,0
ausroma,0
iberiay,0
puntos,0
recuerda,1
qu,0
iberia,0
bautizara,0
nuevo,1
airbus,0
nombre,0
santodomingo,0
realiza,1
vuelos,0
prueba,0
bueeee,0
mientras,0
hagan,0
alguna,-1
tripulacion,0
iberia,0
q,0
madrid,0
pedir,1
disculpas,1
ib,0
envias,0
sms,0
seguir,0
horario,0
iberia,0
com,0
deberias,0
poner,1
web,0
dia,0
tiempo,0
real,1
hola,0
cancelado,-1
vuelo,0
madrid,0
caracas,0
hago,0
barometro,0
business,0
cada,0
reservas,1
utiliza,0
tarjeta,0
frequent,0
flyers,0
compania,0
aerea,0
abierta,1
reclamacionla,-1
demora,-1
menosel,0
trato,0
empleadas,0
sido,0
problemafallo,-1
igual,1
llevo,1
literalmente,1
tres,0
horas,0
cafeteria,0
chupando,-1
wifi,1
poder,1
sacar,0
puta,-1
tarjeta,0
embarque,0
buenos,1
airesmadrid,0
iberia,0
menor,-1
viaje,0
sola,-1
reencontrarme,0
mama,0
cumpli,1
anos,1
aire,0
puedo,1
hacer,0
checking,1
vuelo,0
ib,0
mima,0
espera,-1
lider,1
supremo,0
iberia,0
ryanair,0
intentando,1
estafar,-1
dicen,0
solo,-1
reembolsan,0
gastos,-1
adicionales,1
debidos,-1
cambio,-1
vuelo,0
noticias,0
tecnologia,0
ryanair,0
inaugura,1
centro,1
innovacion,1
digital,0
tecnologia,0
madrid,0
uff,1
jodido,-1
iberia,0
dejado,-1
sorprendido,1
desear,0
senores,0
iberia,0
dia,0
mes,0
ingresaron,0
correspondiente,0
refund,-1
reserva,1
c,0
iberia,0
provoca,-1
conflicto,-1
guinea,0
espana,0
resumo,0
iberia,0
cancela,-1
ruta,0
rentable,1
go,0
nueva,1
tasa,0
iag,0
solo,-1
afecta,-1
inicialmente,1
dos,0
companias,0
bandera,0
buenas,1
tardes,0
cambiado,-1
legalmente,1
nombre,0
cambiado,-1
orden,1
apellidos,0
l,0
padre,0
trabajaba,0
pasa,-1
parecido,0
ahora,1
mismo,1
oro,0
asi,0
aporta,1
saco,0
menos,-1
avios,0
eur,0
mayor,0
cantidad,0
iberia,0
dicho,0
contrario,-1
saludos,1
concepto,0
hispania,0
exclusivo,1
peninsula,0
ibericaen,0
caso,-1
seria,-1
iberia,0
n,0
buenos,1
dias,0
cancelado,-1
vuelo,0
ib,0
llegado,1
mensaje,0
encuentro,1
mas,1
informacion,1
gracias,1
manifestandome,0
vivir,1
batalla,-1
cielos,-1
lufthansa,0
arrebata,-1
ryanair,0
liderazgo,1
pasajeros,0
europa,0
via,0
puedo,1
creer,1
vayatela,0
hijo,0
pasa,-1
sale,1
gratis,1
hacer,0
poner,1
aviones,0
mas,1
grandes,1
f,0
kaisercillo,0
conquista,-1
wesg,0
iberia,0
via,0
esportsplayers,0
retrasen,-1
voy,1
pego,-1
gracias,1
rapidez,1
atencion,1
gestionar,-1
reclamacion,-1
iberia,0
dias,0
soluciona,1
olvido,-1
auriculares,0
vuelo,0
grxbio,0
escribi,0
mismo,1
dia,0
imposible,-1
comunicarse,0
uds,0
oficinas,0
aeropuerto,0
ezeiza,0
hermano,0
llego,1
ayer,-1
buenos,1
aires,0
proced,0
igualmente,1
buen,1
ano,1
inglesa,0
pues,0
acuerdo,1
espero,-1
digais,0
gracias,1
logica,0
deberia,0
aplicar,1
ryanair,0
legislacion,0
emt,0
si,1
presente,0
ahora,1
resulta,1
debo,0
presentar,0
denuncia,-1
facturas,0
robaron,-1
co,0
aviones,0
iberia,0
voy,1
leer,0
jueves,0
puedo,1
tener,0
informacion,1
huelga,-1
planificada,0
navidades,0
habra,1
alternativas,1
supuesto,0
realice,0
reclamacion,-1
mismo,1
dia,0
llegaron,1
maletas,0
cada,0
l,0
ryanair,0
tendra,0
seccion,0
representativa,0
dentro,0
sindicato,0
pilotos,0
nacional,0
l,0
padel,0
mizuno,0
iberia,0
celebra,1
convencion,0
apostando,-1
padel,0
escola,0
europea,0
congrega,0
profesionales,0
logistica,0
espanoles,0
portugueses,0
iberoamericanos,0
primera,1
edi,0
puede,1
facturar,0
si,1
pierde,-1
ryanair,0
hace,0
cargo,-1
holaargentina,0
ver,0
si,1
suerte,1
ano,1
final,1
vacaciones,0
verdad,1
billete,1
ryanair,0
dejo,-1
pasta,0
engordar,-1
viajar,0
vuelo,0
iberia,0
praga,0
estan,0
obligando,-1
facturar,0
todas,0
maletas,0
cabina,0
inaceptable,-1
avisar,1
antelacion,1
iberia,0
tenia,0
nadie,0
allino,0
hizo,-1
cargo,-1
pasajeros,0
vueloel,0
aeroperto,0
puso,1
dormir,1
muchas,1
gracias,1
h,0
retraso,-1
vigo,0
pude,1
comunicar,0
habia,1
problema,-1
check,1
in,0
online,0
billetesos,0
paso,0
coste,-1
min,0
espera,-1
ser,1
atendida,1
verguenza,-1
tendre,0
cuenta,0
viajar,0
mas,1
despues,1
cola,0
princ,0
amazon,0
google,0
alibaba,0
iberia,0
seur,0
ponentes,0
mas,1
destacados,1
eshow,0
eshowmad,0
intentando,1
contactar,0
telwebtw,0
contestacion,0
objeto,0
perdido,-1
ib,0
oct,0
alguna,-1
solucion,1
puedo,1
contactar,0
servicio,0
cliente,0
telefonico,0
terrible,-1
especulacion,0
tickets,0
deberia,0
ser,1
penado,-1
envie,1
privado,1
x,0
reserva,1
podran,1
solucionarlo,1
feliz,1
ano,1
dia,0
hoy,0
vuela,0
quiere,1
ryanair,0
ofertas,1
pasajero,0
ryanair,0
cansado,-1
retraso,-1
esperar,-1
sale,1
avion,0
puerta,0
emergencia,0
porq,0
responden,1
semanas,0
esperando,-1
respuesta,0
reclamacion,-1
dano,0
equipaje,0
atencion,1
cliente,0
horas,0
salir,0
vuelo,0
madrid,0
mostrador,0
facturacion,0
cerrado,-1
dusseldorf,0
ylacolacreciendo,0
entonces,0
teneis,0
promocionar,0
regalando,1
moviles,0
ryanair,0
verdad,1
feliz,1
navidad,0
sr,0
fonseca,0
usted,0
hicieron,1
definitivamente,1
gran,1
aeronave,0
nivel,0
personal,0
favorita,1
pues,0
ryanair,0
regalado,1
deja,-1
estupefacta,0
iberia,0
iberiaplus,0
iberianocumple,0
aqui,0
aeropuerto,0
barajas,0
viendo,0
senora,0
guapo,1
ryanair,0
ademas,1
ponerme,1
maleta,0
bodega,0
recibo,0
dan,0
pegatina,0
cono,0
genio,0
quiero,1
volar,0
uds,0
hola,0
pasado,-1
dia,0
volamos,0
corunaparis,0
er,0
vuelo,0
salio,0
mas,1
dos,0
horas,0
retraso,-1
perdimos,-1
bien,1
funciona,1
lamentable,-1
servicio,0
checkin,1
hola,0
conozco,1
numero,0
iberia,0
plus,1
pueden,1
ayudar,1
mail,0
ackerm,0
codigo,0
pin,0
gracias,1
cansas,0
retrasos,-1
ryanair,0
anos,1
tratando,0
mal,-1
cllientes,0
lamentable,-1
gestion,0
equipajes,0
turinmadrid,0
avion,0
pequenomaletas,0
facturadas,0
siguen,0
turindesde,0
d,0
noticias,0
grupoazeta,0
rt,0
sergioazeta,0
sophos,0
iberia,0
gran,1
equipo,0
felicidades,1
evento,0
sophosday,0
sophos,0
iber,0
ver,0
llega,1
habeis,1
hecho,1
perder,-1
vuelo,0
habeis,1
perdido,-1
maleta,0
habeis,1
mentido,0
verguenza,-1
aerolinea,0
veras,0
mala,-1
palabra,0
buena,1
accion,1
mejoren,0
servicio,0
telefonico,0
saquen,-1
call,0
center,0
colombia,0
entiende,1
mierda,-1
re,0
ademas,1
reventar,0
candado,0
encontrar,1
maleta,0
abierta,1
menos,-1
mal,-1
robaron,-1
bueno,1
sucedio,0
ayer,-1
heathrow,0
hombre,0
aguanto,0
quiso,1
bajar,-1
avion,0
ryanair,0
iba,-1
malaga,0
pues,0
haciendo,0
reportandola,-1
asi,0
hagan,0
favor,1
entenderse,1
propo,0
gracias,1
sugerencia,1
si,1
indicado,1
informacion,1
vuelo,0
resto,-1
pasajeros,0
oferta,1
trabajo,0
ryanair,0
sigue,0
proceso,0
seleccion,0
cubrir,0
puestos,0
trabajo,0
centro,1
innova,1
plaza,0
espana,0
seville,0
hace,0
par,0
anos,1
vole,0
mexmadorymadmex,0
ningun,-1
problema,-1
retrasos,-1
ser,1
aerolineas,0
airlines,0
ryanair,0
si,1
tripulantes,0
venden,0
mas,1
scratchcards,0
podrian,1
ser,1
penalizados,-1
tendriais,0
ver,0
capitulo,0
sumas,0
restas,0
barrio,0
sesamo,0
hacerlo,0
toca,0
esperar,-1
maleta,0
facturada,0
caso,-1
sms,0
dicen,0
diciembre,0
llegan,1
maletas,0
consulto,0
web,0
iberia,0
puto,-1
pueblo,0
tenia,0
dirigirme,0
mostradores,0
iberia,0
llegue,1
chicas,0
atendieron,1
empezaron,0
hacer,0
aspa,0
hola,0
puedo,1
hacer,0
check,1
in,0
marca,1
error,-1
app,0
pagina,0
ayudan,1
pasado,-1
mes,0
mayo,0
azafato,0
gaditano,0
javier,0
otero,0
sorprendia,1
pasajeros,0
vuelo,0
ryanair,0
companera,1
aerea,0
preferida,1
estare,0
enfermo,0
vivir,1
conectado,0
web,0
funciona,1
busqueda,0
vuelve,0
inicio,0
iberia,0
joven,0
siempre,0
mensaje,0
web,0
segura,0
vaya,0
liada,0
mama,0
viaja,0
sabado,0
dos,0
dias,0
despues,1
gracias,1
cagarnos,-1
momento,0
reencuentro,0
tan,0
esperado,-1
nunca,-1
mas,1
uds,0
pierde,-1
maleta,0
aparece,1
destrozada,-1
pongo,1
reclamacion,-1
demora,-1
hoy,0
siguen,0
contes,0
viajas,0
encima,1
dan,0
note,0
silvia,0
baliohy,0
hago,0
alliun,0
segvoy,0
llamar,0
iberiaesperarmeque,0
cambios,-1
importantes,1
equipaje,0
ryanair,0
si,1
aplicamos,0
descuento,0
residente,0
melilla,0
anadimos,0
oferta,1
altruista,1
motivo,1
black,0
fr,0
solucion,1
disteis,0
aeropuerto,0
amsterdam,0
serio,-1
parece,0
forma,0
seria,-1
algun,-1
numero,0
telefono,0
pueda,1
llamar,0
vuelta,0
casa,0
bye,0
bye,0
tenerife,0
teide,0
ryanair,0
pico,0
teide,0
mt,0
asi,0
reservado,1
sigue,0
tener,0
pa,0
volamos,0
menos,-1
mes,0
primer,1
vuelo,0
directo,1
pais,0
nipon,0
flipo,0
parecia,0
horrible,-1
villancicos,0
menos,-1
denigrantes,-1
nadie,0
funciona,1
bien,1
pagina,0
web,0
devuelve,1
pagina,0
principal,1
realiza,1
busqueda,0
vuelos,0
viaje,0
primera,1
vez,0
barcelona,0
septiembre,0
pdo,0
iberiaaunque,0
va,0
via,0
madrid,0
jajajaja,1
loganamosentretodos,0
vamos,1
iberia,0
toda,0
fe,0
mundo,0
vamos,1
hermanitojuan,0
maestrito,0
gutierrez,0
saliendo,0
ory,0
mad,0
chauparis,0
muyricotodo,0
avgeek,0
recomiendo,1
nadie,0
viajar,0
iberia,0
mas,1
aun,0
viajen,0
business,0
trato,0
mismo,1
peor,-1
encima,1
pie,0
sabado,0
embarcando,0
ryanair,0
escocia,0
oferta,1
postnavidena,0
ir,0
turisteo,0
menos,-1
si,1
interesa,1
empieza,1
hoy,0
puigdemont,0
huido,0
belgica,0
primer,1
vuelo,0
euros,0
encontrado,1
ryanair,0
precariedad,0
laboral,0
mamaita,-1
viajo,0
clase,1
turista,0
iberia,0
visita,0
hizo,-1
papa,0
vaticano,0
pregunto,0
desastre,-1
luggagedamaged,0
iberia,0
pilotos,0
ryanair,0
irlanda,0
italia,0
alemania,0
convocan,1
huelgas,-1
si,1
vuelo,0
ib,0
valencia,0
roma,0
operado,1
vueling,0
vy,0
aparece,1
fiumicino,0
recojan,0
iberia,0
subasta,0
vuelos,0
pasar,0
reyes,0
disneyland,0
paris,0
ep,0
primera,1
subastas,0
salir,0
d,0
veras,0
imprimir,0
tarjeta,0
embarque,0
ryanair,0
noche,0
vuelo,0
salga,0
manana,0
xd,-1
infelizmente,-1
error,-1
persiste,0
paso,0
planb,0
level,0
low,1
cost,0
iberia,0
copas,0
mas,1
baratas,1
raval,0
venid,0
avion,0
ryanair,0
euros,0
barco,0
per,0
tornar,0
euros,0
aixo,0
trobat,0
jo,0
mas,1
cosas,0
privadas,1
importantes,1
maleta,0
lamentable,-1
atencion,1
azafatas,0
pedir,1
vaso,0
agua,0
entregan,1
malas,-1
maneras,0
cagada,-1
miedo,-1
dia,0
voy,1
frankfurt,0
dia,0
empieza,1
huelga,-1
ryanair,0
veo,0
comiendome,0
primer,1
duelodemarcas,-1
ryanair,0
vs,0
easyjet,0
via,0
mkdirecto,0
conseguiras,0
seran,0
varios,0
mails,0
predefinidos,0
mandados,0
bots,0
lleves,1
medio,-1
an,0
viaje,0
ruta,0
lleno,1
ida,0
vueltaconversando,0
tcp,0
decian,0
q,0
factor,0
d,0
ocupacion,1
madre,1
dios,0
trayecto,0
cobra,-1
encima,1
tratan,0
chatarra,0
lamentable,-1
existe,0
sistema,0
avios,0
permite,1
usarlos,0
centro,1
da,0
solucion,1
admisible,1
todavia,0
despego,0
avion,0
procedente,1
madrid,0
hola,0
nueva,1
campana,0
maletas,0
encuestas,0
saben,1
responden,1
conexiones,1
segun,0
hijo,0
anos,1
iberia,0
larga,1
vueling,0
s,0
comprar,-1
s,0
pregunto,0
grande,1
salcedos,0
debes,0
querido,1
iberia,0
before,1
flying,0
baiberia,0
rtshare,0
favor,1
pasajeros,0
iberia,0
demora,-1
devolucion,-1
d,0
vuelo,0
inaugural,0
iberia,0
sera,0
primero,1
octubre,0
casi,0
anos,1
hace,0
grabe,0
suite,0
iberia,0
albeniz,0
tras,0
haberla,0
u,0
comentario,0
escribe,0
relatos,0
octubre,0
iv,0
tripulacion,0
sergio,0
aniversario,1
espana,0
norwegian,0
lanza,1
vuelos,0
low,1
cost,0
madrid,0
unidos,1
competir,1
iberia,0
via,0
iberia,0
nueve,1
companias,0
aereas,0
cancelan,-1
vuelos,0
turquia,0
via,0
exodo,1
holaargentina,0
muchas,1
gracias,1
x,0
hacer,0
sorteo,1
deseo,0
mucha,1
suerte,1
exitos,0
jaaaa,1
q,0
poronga,-1
ryanair,0
bueh,0
ryanair,0
pilotos,0
italia,0
si,1
huelga,-1
sancion,0
vivan,1
derechos,0
hacer,0
boicot,0
razones,1
pues,0
aqui,0
buen,1
motivo,1
dan,0
asco,-1
ayer,-1
puedo,1
comprar,-1
asiento,0
vuelo,0
sale,1
tarde,-1
conformar,1
hola,0
podrian,1
informarme,1
vuelo,0
manana,0
destino,1
buenos,1
aires,0
gracias,1
pucela,0
aeroportdelprat,0
barcelona,0
ryanair,0
castilla,0
aeropuerto,0
movil,0
modo,0
avion,0
debido,0
compra,-1
niki,0
parte,0
british,0
airways,0
iberia,0
creian,0
iban,-1
terminar,0
m,0
gracias,1
tema,0
solucionado,1
pagado,1
billete,1
vuelta,0
llegado,1
numero,0
reserva,1
numero,0
billete,1
ay,0
unico,1
bueno,1
volver,1
madrid,0
ano,1
nuevo,1
villancicos,0
hilo,0
musical,1
reprecioso,0
hola,0
vuelo,0
ib,0
deja,-1
prestar,0
servicio,0
busco,0
ene,0
opcion,1
hora,0
gracias,1
iberia,0
inaugura,1
rinnovata,0
velazquez,0
lounge,0
t,0
di,0
madrid,0
barajas,0
cosa,0
q,0
ver,0
responsables,1
dimensionar,0
frecuencia,1
capacidad,1
absorcio,0
iberia,0
express,1
celebra,1
aniversario,1
vuelos,0
euros,0
cuenta,0
angelagonzalom,0
obliga,-1
llevar,1
insulina,0
chico,0
bodega,0
llevarla,1
encima,1
tendria,0
q,0
haber,1
pagado,1
embarque,0
prioritario,1
normal,0
pagina,0
ryanair,0
deja,-1
cambiar,-1
vuelo,0
va,0
dar,0
ataquito,0
ansiedad,-1
convocan,1
huelga,-1
colectivo,-1
tierra,0
ryanair,0
espana,0
diciembre,0
noticias,0
empresas,0
gracias,1
luis,0
si,1
coincide,0
ves,0
espero,-1
guste,1
abrazo,1
vuelo,0
ib,0
madridlondres,0
mejor,1
piloto,0
volado,0
vida,1
majo,0
salao,-1
aterri,0
todavia,0
si,1
aprendio,1
buscar,-1
especifico,0
si,1
sabe,1
detectar,0
sirven,0
pille,0
vlc,0
publicidad,0
emocione,1
ryanair,0
tan,0
iguales,1
vendria,0
bien,1
regalo,1
anos,1
ryanair,0
madrid,0
quiere,1
decir,0
mientras,0
alcancen,0
estais,0
separandola,0
familia,0
iberia,0
asocia,0
ftejerez,0
formar,0
mejores,1
pilotos,0
futuro,1
tiempo,0
suficiente,1
ocurre,0
si,1
primer,1
vuelo,0
atrasa,-1
pierdo,-1
hace,0
escala,0
vendeis,0
gente,0
hablando,1
catetismo,0
cogido,-1
avion,0
tres,0
veces,0
hacer,0
vuelo,0
hora,0
media,0
respuesta,0
inutil,-1
tambien,1
miente,-1
maleta,0
cubre,0
gastos,-1
realices,0
llev,0
hace,0
viaje,0
iberia,0
cosas,0
asi,0
pasan,0
jajaja,1
voy,1
mirar,0
viajeschat,0
similares,0
recibido,0
mil,1
gracias,1
anos,1
intentando,1
conseguir,0
descuento,0
iberia,0
anos,1
parece,0
preparado,1
mejor,1
final,1
podido,1
volar,0
acabamos,0
aterrizar,1
bilbao,0
deberia,0
ser,1
asi,0
dirias,0
favor,1
costo,-1
buenas,1
noches,1
favor,1
pasajes,0
nombre,0
juan,0
manuel,0
lillo,0
mas,1
paga,1
gracias,1
contesta,0
reclamaciones,-1
cancela,-1
vuelos,0
habilita,0
informa,1
clientes,0
encanta,1
buena,1
iniciativa,1
holaargentina,0
bueno,1
sorteo,1
da,0
posibilidad,1
viajar,0
escandalo,-1
dejan,-1
ruta,0
salga,0
mas,1
barata,1
amazon,0
chollo,1
maleta,0
aerolite,0
barata,1
solo,-1
euros,0
chollo,1
oferta,1
ganga,0
veces,0
igualda,0
igual,1
reyesnavidadfin,0
anonuestro,0
cumpleanos,0
siempre,0
ves,0
peli,0
james,0
bond,0
quejas,-1
flipado,0
demasiado,-1
veo,0
ryanair,0
cobr,0
precio,0
vuelo,0
muchas,1
veces,0
ryanair,0
dobla,0
precio,0
aerolineas,0
alguien,0
mil,1
puntos,0
aerolineas,0
plus,1
quiera,1
venderme,0
tmb,0
pueden,1
